Date,Close,High,Low,Open,Volume
2015-03-16,0.03037144273438616,27.904788970947266,27.44026875745608,27.66582845544268,143497200
2015-03-17,0.03233212760483706,28.434082997718928,28.06112614368463,28.116958069277374,204092400
2015-03-18,0.03367362774773139,28.84500699999388,28.22192250280766,28.362618342615452,261083600
2015-03-19,0.032763638837164655,28.865100912954293,28.45194507044507,28.75343707963532,183238000
2015-03-20,0.031262675512254354,28.67527423591279,27.951694696124928,28.6417764452597,274780400
2015-03-23,0.0324915987988704,28.552444966857443,28.25541872876409,28.38941670651046,150838800
2015-03-24,0.03200375507230804,28.5948690947817,28.26434514672711,28.413975958199103,131369200
2015-03-25,0.028898617614532385,28.3224145094313,27.55416679382324,28.25988303562225,206620800
2015-03-26,0.029705395717144062,27.889158743873807,27.379971930211312,27.41570517516898,190291600
2015-03-27,0.02877666669791354,27.848959476862227,27.449204451125876,27.819927493452933,158184800
2015-03-30,0.03170359285299207,28.228621479125927,27.69263466104437,27.703801727530387,188398800
2015-03-31,0.029883623043875984,28.248712532420985,27.773025275540377,28.159381136200608,168362400
2015-04-01,0.02971479381353681,27.942762202453487,27.49163929808752,27.87576321147474,162485600
2015-04-02,0.0307185794116311,28.041026838704045,27.735068965202007,27.92266342452981,128880400
2015-04-06,0.03262292377582986,28.476511977725288,27.76632991151561,27.79759564933545,148776000
2015-04-07,0.03136587029617463,28.61274323073188,28.13482380296402,28.50554689114912,140049200
2015-04-08,0.030981221353532595,28.228616268359257,27.90925764975846,28.1057853751071,149316800
2015-04-09,0.031881812167706594,28.26881649126235,27.840027779646466,28.10578654469382,129936000
2015-04-10,0.0323884120269675,28.409516821392867,27.974028483200485,28.12812343925425,160752000
2015-04-13,0.032153868230035604,28.7132404870862,28.275516749623428,28.668572226421336,145460400
2015-04-14,0.03163792635850367,28.42738323808499,28.119191624381955,28.362618000393127,102098400
2015-04-15,0.032088193723529806,28.39164471719168,28.141518829209552,28.23085023371238,115881600
2015-04-16,0.03151595941785003,28.38494853920097,28.16385460722316,28.201819904903736,113476000
2015-04-17,0.030183833335296284,28.170551816596443,27.79536126738247,28.03878931074127,207828000
2015-04-20,0.032857475584779125,28.612746026730598,27.953929942773684,28.04326137039206,188217200
2015-04-21,0.032210168676200815,28.630609072444127,28.288917980602285,28.608278348151323,129740400
2015-04-22,0.033814334797048776,28.780239120097384,28.210754517075305,28.360383664610687,150618000
2015-04-23,0.034799324202357595,29.126390459959783,28.61720371232613,28.652936952650087,183083600
2015-04-24,0.03537159055610692,29.173295061822373,28.86063427448883,29.142029323860005,178103600
2015-04-27,0.03759490935644193,29.731614180501488,29.289422934655136,29.54848385304212,387816800
2015-04-28,0.03563428858213012,30.046510549219,28.936574893755328,30.0286473300477,475696000
2015-04-29,0.033833106953782124,29.387692168497612,28.652945511304686,29.068335182947152,253544400
2015-04-30,0.03055906014549345,28.728866308810197,27.822156672395803,28.728866308810197,332781600
2015-05-01,0.034123911136792306,29.061633688785268,27.98296052607633,28.161621657599092,234050400
2015-05-04,0.03388936733986041,29.159894562599675,28.644004799142163,28.92093232774315,203953200
2015-05-05,0.031168854788674635,28.686438622653636,28.090154150752014,28.619439639895173,197085600
2015-05-06,0.030427743180551386,28.306781570243007,27.549700921359097,28.26434876861224,288564000
2015-05-07,0.031153127198547653,28.274771119191875,27.81279321350652,27.98098862936485,175763600
2015-05-08,0.03337632581862186,28.62013435363769,28.281500416299423,28.40932887184174,222201600
2015-05-11,0.032151672937272086,28.60667490032777,28.173851975081664,28.56855101787445,168143200
2015-05-12,0.031727749085408194,28.454174472680343,27.99219834394156,28.167121277698104,192640000
2015-05-13,0.031859634903584594,28.523696932639684,28.22767310589522,28.29046577960283,138776800
2015-05-14,0.034629213049236815,28.918397903442383,28.516973015362268,28.57303815415217,180814000
2015-05-15,0.03445963870128081,29.03949672198402,28.75244352267361,28.945307711767548,152832000
2015-05-18,0.03579731711188246,29.31533569285124,28.78608072435578,28.790566892937537,203531600
2015-05-19,0.03568428357061325,29.351219498760727,29.073135207412207,29.308609450205115,178532800
2015-05-20,0.03567487746220312,29.37364910622957,29.005861900722472,29.15387470124168,145819600
2015-05-21,0.03692774866878329,29.519413279900892,29.1157436603698,29.169567416955264,158921600
2015-05-22,0.038011077575477004,29.81992165714084,29.46783099774743,29.512685839361247,182384000
2015-05-26,0.035260351706731974,29.806466408616934,28.956517125116992,29.736946195221503,282790400
2015-05-27,0.0375400670974408,29.660696232545494,29.16508238143343,29.23011642896636,183332800
2015-05-28,0.03729516376202996,29.5911806019937,29.400561176619927,29.57099797259141,122933200
2015-05-29,0.03588208425581699,29.479042012667847,29.131437553608613,29.429704428959123,203538000
2015-06-01,0.036127059699384304,29.46559960594718,29.16509122822333,29.21667020721889,128451200
2015-06-02,0.035580656137754144,29.301881051578462,29.00137276899828,29.122471946982635,134670400
2015-06-03,0.03573140224485512,29.364681454464005,29.131448530513072,29.30188876461836,123934000
2015-06-04,0.03501543234728635,29.283939758480475,28.90942509244885,29.059679233531423,153800400
2015-06-05,0.034346597147994234,29.08435097362452,28.78608403460249,29.04174092205789,142507200
2015-06-08,0.03354586811850832,28.97670391933785,28.442962775213022,28.907180282206603,210699200
2015-06-09,0.03318789919375871,28.723290104771344,28.17160938685581,28.4138094674482,224301600
2015-06-10,0.03456327414615731,29.005858359639028,28.67171062331345,28.687408793181845,156349200
2015-06-11,0.0342900803773596,29.19423710804009,28.812994852837843,28.96997655533942,141563600
2015-06-12,0.032952401966758,28.77935769757813,28.505759544214744,28.74796135646813,147544800
2015-06-15,0.03271689672773988,28.534913335578192,28.191794950606823,28.27925643262022,175955600
2015-06-16,0.0333574655296973,28.67170958974671,28.33980494993042,28.487816016072244,125976400
2015-06-17,0.033074833604419956,28.67843060736752,28.422773787765887,28.64254981897045,131672400
2015-06-18,0.03362122114201532,28.77486646294574,28.530423320052066,28.5326664043,141628800
2015-06-19,0.03241541252555534,28.664976481116188,28.34652698797561,28.640307689720757,218867600
2015-06-22,0.0333668876621422,28.7188040550328,28.49902968512399,28.5909756163387,136157200
2015-06-23,0.03282049211252944,28.617883547439963,28.45417262385996,28.588730297365448,121075600
2015-06-24,0.03383789012816103,29.109015620040665,28.507997369571378,28.52817999471631,221123600
2015-06-25,0.03326325221726571,28.9744581372258,28.59321594238281,28.89821038264599,127752400
2015-06-26,0.03255675252424617,28.70310855487727,28.371203884689496,28.631345244217297,176267200
2015-06-29,0.030465439722348372,28.36223199911009,27.915953984203853,28.13572836480257,196645600
2015-06-30,0.03131326339002398,28.283740030796157,28.00117127022454,28.160396048927392,177482800
2015-07-01,0.03241541252555534,28.46762786092452,28.25457936350685,28.45865723578329,120955200
2015-07-02,0.03226471449055869,28.41156821699297,28.20524722089345,28.35325999781449,108844000
2015-07-06,0.03185022078315708,28.308408985622616,27.998928342464044,28.01911268096107,112241600
2015-07-07,0.03155819877350437,28.290468913508555,27.75672770592408,28.232160691047177,187787200
2015-07-08,0.028619062303930923,27.951834856068285,27.480888042572847,27.915954057721272,243046400
2015-07-09,0.026263993889715065,27.821764880218183,26.73634457726911,27.774670367335418,314380000
2015-07-10,0.029287889491205657,27.774665665244623,27.182618016416782,27.34632895241307,245418000
2015-07-13,0.03152992436415229,28.203003941989035,27.88006824032245,28.03929300684639,165762000
2015-07-14,0.031482853762014734,28.3398110843224,28.041544092040382,28.26580467974611,127072400
2015-07-15,0.0326226834153083,28.51472790040736,28.162638922315423,28.19403526092448,134596800
2015-07-16,0.03421469530578304,28.83317591249241,28.55957610082749,28.647037564364176,144889600
2015-07-17,0.035260351706731974,29.068647384643555,28.774866652195,28.947548210010208,184658800
2015-07-20,0.03756834951881027,29.81992470335623,29.310852312142757,29.371403616951767,235600800
2015-07-21,0.036324860384588056,29.808710310384445,29.225634964554256,29.793013852130155,307025600
2015-07-22,0.031115406620698532,28.1446903965896,27.35753562833801,27.35753562833801,461802400
2015-07-23,0.031058921898133446,28.501272141588757,28.046023504221505,28.301680391324023,203998000
2015-07-24,0.030437149288961504,28.198513666928413,27.78587518464276,28.104324671316046,168649200
2015-07-27,0.028807440856689792,27.72084087837388,27.38669320838986,27.60422445881408,177822000
2015-07-28,0.029382086779602468,27.788121443431372,27.483127003865015,27.669261932373047,134472400
2015-07-29,0.02901469572240796,27.696173803367067,27.420332615088867,27.6176829647422,148046800
2015-07-30,0.028430651703102522,27.48761379763778,27.29474960002063,27.431548663701918,134513200
2015-07-31,0.02742269184395059,27.50331480036935,27.115344991704973,27.494344172698717,171540000
2015-08-03,0.02472848274584015,27.487615908468857,26.355099431607226,27.247657185235305,279904000
2015-08-04,0.021148753438257117,26.3954632715135,25.3975046134744,26.332670597880306,496554400
2015-08-05,0.02186469929977372,26.33715705898433,25.139604945068488,25.330226052420677,397250400
2015-08-06,0.022101246101051894,26.244606111375116,25.708450828438554,26.125210324232143,211612000
2015-08-07,0.022470319681897277,26.18829191624943,25.794059564822017,25.81208202766498,154681600
2015-08-10,0.02644476903797545,27.03082489025574,26.251371343810888,26.251371343810888,219806400
2015-08-11,0.020549342369607024,26.62307346004317,25.530487021354794,26.539720859965037,388331200
2015-08-12,0.02220537829100626,26.001317435345992,24.69697109897535,25.35027088613176,404870000
2015-08-13,0.022120202534185077,26.22208527735569,25.803072442465577,26.140985908104916,194143200
2015-08-14,0.022886696213384405,26.20180908174629,25.683676142096857,25.753511040356475,171718000
2015-08-17,0.024022263473429076,26.503681787781417,26.01933877421499,26.140987837067737,163538800
2015-08-18,0.023397686658172337,26.456369466382142,26.13422525977209,26.22884060805059,138242800
2015-08-19,0.021987715814704795,26.249115771038937,25.834609434933128,26.15450041849957,193146000
2015-08-20,0.019754446088777466,25.760264276706028,25.147514375409504,25.69944062150687,274006400
2015-08-21,0.01323451471330879,25.20834772970555,23.800374797066915,24.87719222095423,513102000
2015-08-24,0.010736287572455677,24.509990599551127,20.725359116819185,21.371900829744945,648825200
2015-08-25,0.011322983569515596,25.03037637682352,23.31602862721861,25.03037637682352,414406400
2015-08-26,0.016953436798923444,24.755539898808536,23.665206628099416,24.124767420424977,387098400
2015-08-27,0.020009957335206233,25.510211835785952,24.784824032878664,25.282684687177557,338464400
2015-08-28,0.020360098518970582,25.52598340972898,25.127246264554955,25.269169305640595,212657600
2015-08-31,0.019858538218644917,25.80081377042544,25.230866786754977,25.23762477964966,224917200
2015-09-01,0.015089224629806747,25.20383495662123,24.18558994238257,24.814109108721976,307383600
2015-09-02,0.019461110108273588,25.30746459960937,24.58433000068408,24.832134579921775,247555200
2015-09-03,0.01759691396319167,25.406585638780665,24.789330885017392,25.341255498902857,212935600
2015-09-04,0.016555992664517363,24.88169485787396,24.444661265551147,24.548287858317043,199985200
2015-09-08,0.01943270750664336,25.357021950849,24.852405068888853,25.174549257895144,219374400
2015-09-09,0.017388737715474195,25.685929297421087,24.728507768495984,25.627358864892383,340043200
2015-09-10,0.01967874053650552,25.51921937830405,24.75778847843188,24.84113934942549,251571200
2015-09-11,0.021230660291985157,25.72872543334961,25.17680091448813,25.18355890732634,199662000
2015-09-14,0.022271589602676833,26.33246595185797,25.8751567379195,26.26263106265057,233453600
2015-09-15,0.023189518422472244,26.251372014792125,25.776040241394576,26.116206964440654,173364800
2015-09-16,0.0233125429494207,26.25362565594184,26.00582277337094,26.18829550821296,148694000
2015-09-17,0.02095624869654493,26.242357029165717,25.61834430524113,26.055379566966984,256450400
2015-09-18,0.020511485587462353,25.749003654376327,25.20158383751269,25.27817672214153,297141200
2015-09-21,0.022176975689376016,25.990051122337004,25.60482998541621,25.60708150433295,200888000
2015-09-22,0.02046417462480324,25.721969816585062,25.3480114703066,25.54174863690832,201384800
2015-09-23,0.02133477645790474,25.843622029740743,25.5237310292992,25.59807068523508,143026800
2015-09-24,0.0219782456101556,26.019334129665207,25.31422205727026,25.51246398428212,200878000
2015-09-25,0.02170380997866321,26.28741035173607,25.68592319264789,26.2310914516552,224607600
2015-09-28,0.019555724021574433,25.809824878753457,25.329988479614254,25.64762617518066,208436000
2015-09-29,0.01635725457327955,25.57103524570457,24.298227691854485,25.417847760518285,293461600
2015-09-30,0.01753067060345155,25.127243593677708,24.49421963301002,24.818615366541103,265892000
2015-10-01,0.016849352681073418,24.69471832487898,24.17433038456616,24.57081602511,255716400
2015-10-02,0.017606360131688717,25.00784575368736,24.228392355369188,24.33201892892076,232079200
2015-10-05,0.01798489590506594,25.088949137955048,24.570814468299,24.75328719029101,208258800
2015-10-06,0.018486408133287294,25.17229467694854,24.728501476755845,24.922238627283782,192787200
2015-10-07,0.01798489590506594,25.17905802075021,24.647409081135017,25.17230002641225,187062400
2015-10-08,0.01677363911678406,24.82312338972107,24.377076865061447,24.82312338972107,247918400
2015-10-09,0.01925292584853873,25.29394725951402,24.665428050584737,24.780319102208367,211064400
2015-10-12,0.018760851776797066,25.39982774471061,25.104717214029694,25.395322988263967,121868800
2015-10-13,0.01894064144691905,25.332242337937164,24.933505253754483,24.965043702504907,132197200
2015-10-14,0.017445510870665135,25.122739639785635,24.68119957364821,25.070927202956742,177849600
2015-10-15,0.019006892818676596,25.253398863197944,24.890704945832848,24.989826777276747,150694000
2015-10-16,0.018230920922910704,25.230868953263432,24.8997135232572,25.181308042824877,156930400
2015-10-19,0.018883876303745536,25.174552516529044,24.805100608146223,24.96054134817052,119036800
2015-10-20,0.020814307796550205,25.719718751746928,24.965045720696533,25.08218829427992,195871200
2015-10-21,0.0208048295799836,26.037353268494957,25.61383405665209,25.681417421563808,167180800
2015-10-22,0.02245137927279886,26.019330978393555,25.703944804609147,25.755758947208253,166616400
2015-10-23,0.02583914064383451,26.85961642869527,26.20631670182573,26.289667592107904,237467600
2015-10-26,0.022243203025081384,26.61180749086908,25.88867298085468,26.60054474147189,265335200
2015-10-27,0.021552422910171426,26.253622584728166,25.679169030713865,25.996808499542563,279537600
2015-10-28,0.02601894633799129,26.875389169653047,26.14549473282877,26.341485192132566,342205600
2015-10-29,0.027211270729192133,27.188520288080834,26.643351877985065,26.74022048171907,204909200
2015-10-30,0.02623658477824059,27.307915074002604,26.909176203632672,27.256100917307105,197461200
2015-11-02,0.02782636932788228,27.339456016484764,26.94522358579732,27.21330218865422,128813200
2015-11-03,0.029141710234014212,27.81929085400913,27.19077155451388,27.21104725770632,182076000
2015-11-04,0.02860230917557864,27.89362890403966,27.398023197243223,27.738188166752437,179544400
2015-11-05,0.028070118932789684,27.757379260931657,27.18951651861595,27.5673368105555,158210800
2015-11-06,0.028203174505504316,27.558288902044342,27.28906452408983,27.39992162089463,132169200
2015-11-09,0.027737475994994418,27.55828128199657,27.16010030632729,27.365977714895447,135485600
2015-11-10,0.024126179338914033,26.71214810263013,26.25740536621641,26.447447802389146,236511600
2015-11-11,0.023498974581954976,26.56509633666233,26.065106220000256,26.327545408514624,180872000
2015-11-12,0.02312833865771949,26.429352198532804,26.164651858184623,26.30265837260354,130102400
2015-11-13,0.01991619269574821,26.146557996804265,25.399965270229384,26.062848571364874,183249600
2015-11-16,0.02166479145399769,25.845648962392257,25.11263207696,25.198602628449557,152426800
2015-11-17,0.02119913300357472,26.028906481166025,25.63751061506187,25.9994941834949,110467600
2015-11-18,0.02462035255921062,26.580926154435225,26.13070922341038,26.189532082451976,186698800
2015-11-19,0.02603636446378653,27.092229018715205,26.41577217620403,26.61486267412002,173183200
2015-11-20,0.026530553708117882,27.130690848519013,26.88861420265893,26.96779782960875,137148400
2015-11-23,0.025057520275812095,27.087707249764325,26.54699223563609,26.983635364282005,129930000
2015-11-24,0.026131403014008764,27.001734039282518,26.49721998554499,26.544730161497384,171212800
2015-11-25,0.025323639433258743,26.97459302527802,26.678217483786163,26.97006725916875,85553200
2015-11-27,0.02511456583959415,26.789077126801384,26.605821567448075,26.76192770754465,52185600
2015-11-30,0.02558021627799971,27.015311417256974,26.63975229733123,26.694049398330883,156721200
2015-12-01,0.024667879846339127,26.879566237630492,26.438399052961515,26.86599239381721,139409600
2015-12-02,0.023660504864456297,26.72119604159045,26.26192929816934,26.54699034341955,133546400
2015-12-03,0.022634157425405504,26.422565765285988,25.841129123270942,26.368268656892564,166278000
2015-12-04,0.026273968851359533,26.9791134265936,26.042480192888327,26.083203452009155,231108000
2015-12-07,0.0255612197847796,27.11712218504965,26.653329569071303,26.918031638395824,128336800
2015-12-08,0.025513692497651078,26.83205590722651,26.43839890419285,26.58771636351994,137238000
2015-12-09,0.023033292095479857,26.626178302483893,26.03569193848359,26.614865615389384,185445600
2015-12-10,0.023555988097667457,26.456500959459223,26.132977753917423,26.25288465421021,116850800
2015-12-11,0.020714429987827354,26.10582110239651,25.53117156732919,26.06057381424804,187544800
2015-12-14,0.020049208208375927,25.492715099024338,24.83888184665366,25.37959513527753,257274800
2015-12-15,0.018158035600758293,25.519868914370168,24.965579960741263,25.32530240507336,213292400
2015-12-16,0.018965791169490945,25.33660476596153,24.61490069149832,25.128464481680687,224954000
2015-12-17,0.016722995154892728,25.39543004759725,24.65562629699707,25.343394108517348,179091200
2015-12-18,0.013919494127631923,24.77779908084484,23.938449055983405,24.63979429645704,385813200
2015-12-21,0.015154955220434238,24.291386994945636,23.884154345193988,24.271024499421028,190362400
2015-12-22,0.015059908658194607,24.37056740278169,24.083241703068637,24.298170688678383,131157600
2015-12-23,0.016371379759929514,24.626217498021944,24.252921246134328,24.268757973132043,130629600
2015-12-24,0.015820168987868297,24.66015162530188,24.422599015546123,24.66015162530188,54281600
2015-12-28,0.014670260216704256,24.363779594235343,24.022156802890716,24.341154219466148,106816800
2015-12-29,0.016494933080025392,24.75743974830809,24.17600310003668,24.198626751604547,123724800
2015-12-30,0.015145404895711187,24.59227403929128,24.24839018432769,24.565126358627985,100855200
2015-12-31,0.013187700495727553,24.21445445443331,23.714464519035367,24.209930416235647,163649200
2016-01-04,0.013273252817365827,23.838903054211126,23.076473836463,23.21448033768853,270597600
2016-01-05,0.010764353669355742,23.947499666855865,23.16923537018913,23.92487601583818,223164000
2016-01-06,0.008854128484396317,23.16017819081429,22.59457846507853,22.7506828156517,273829600
2016-01-07,0.004815166364333198,22.653399897357048,21.8163129824798,22.325352742463547,324377600
2016-01-08,0.005299861368063194,22.422640191298093,21.890976687001704,22.295946379502865,283192000
2016-01-11,0.006791891293589092,22.41132495179429,22.02219203008329,22.390964188391838,198957600
2016-01-12,0.008150905706487285,22.780102296876933,22.36155698685515,22.748428840323516,196616800
2016-01-13,0.005708482266721507,22.89321286275035,22.01313991172184,22.69638355562376,249758400
2016-01-14,0.0077327424951232765,22.73258988643495,21.660211330148687,22.162464272143104,252680400
2016-01-15,0.0054614076745992945,22.105901416409207,21.57423797270452,21.76427866873913,319335600
2016-01-19,0.005014769753448597,22.31857182283569,21.60591562202532,22.264274717138616,212350800
2016-01-20,0.005138315061527093,22.2145024050671,21.13533682050572,21.51542002543395,289337600
2016-01-21,0.004672640587069343,22.144364994082142,21.479220735553653,21.95884830991009,208646000
2016-01-22,0.009538386817154798,22.954301268454177,22.25522076876574,22.3140419031232,263202000
2016-01-25,0.007656716462155919,22.97013981957926,22.44526325095706,22.967876936978342,207178000
2016-01-26,0.008179412464343519,22.823086134498485,22.187352410632403,22.608158866778844,300308000
2016-01-27,0.0019356473161224047,21.86156596174221,21.117236311805797,21.728085218447188,533478800
2016-01-28,0.0025723783617523782,21.384199983373826,20.902309496188032,21.219045781309543,222715200
2016-01-29,0.005660987027662531,22.022193908691406,21.34573700279697,21.445283124119083,257666000
2016-02-01,0.004796153847078322,21.879657770430523,21.583284091044018,21.82536068455913,163774000
2016-02-02,0.002943022298005235,21.72808637987732,21.329903559383396,21.587816980615813,149428800
2016-02-03,0.00472012781411095,21.90906910908057,21.28464828423909,21.49278855918625,183857200
2016-02-04,0.005455855346551408,22.1394120995491,21.65263179040609,21.805034598267653,185886800
2016-02-05,0.002990669765394513,22.04615174910417,21.311432627110825,21.955164393491263,185672400
2016-02-08,0.00393666468208996,21.768651542916327,21.16358854826413,21.18405980199613,216085600
2016-02-09,0.00391750794852215,21.82323477615165,21.36602456765376,21.447913015009785,177324800
2016-02-10,0.0032295640877665344,21.91649996526644,21.40469793410092,21.81868884100388,169374400
2016-02-11,0.0026849231699610926,21.54572713752057,21.061220133559157,21.334182241459605,200298800
2016-02-12,0.0029620428272774807,21.49568960304013,21.156763342841376,21.425175197778422,161405600
2016-02-16,0.0054940886935131855,22.030229902301087,21.520703121743708,21.61396390648345,196231600
2016-02-17,0.006908249822073123,22.33958974795907,21.87100711106077,21.98928948337225,179452800
2016-02-18,0.005131040149741403,22.494273474421696,21.857363425233764,22.48289939890609,156084000
2016-02-19,0.004920812825573342,22.009764260678107,21.791395584849003,21.83688840819008,141496800
2016-02-22,0.005723448715196894,22.041613923126658,21.818694879816537,21.90740711760314,137123200
2016-02-23,0.003630894050604405,21.950623813169518,21.507062678996533,21.92787739982938,127770400
2016-02-24,0.004978138809963853,21.92332504504253,21.22727479576004,21.37740423368996,145022800
2016-02-25,0.005608756686328958,22.0097599029541,21.666283427782176,21.84825815599714,110330800
2016-02-26,0.005752091677348706,22.296369768396733,21.96881765767691,22.10984643609802,115964400
2016-02-29,0.005541864353180631,22.3441356444047,21.984736540006708,22.03250451179032,140865200
2016-03-01,0.009210991750746786,22.921903201240475,22.159887290690275,22.2122055883902,201628400
2016-03-02,0.009421219074914847,22.949203720404107,22.664869248959477,22.8627666658433,132678400
2016-03-03,0.010137853969926558,23.1357291842264,22.849119524824435,22.878691423245936,147822800
2016-03-04,0.01158066607265569,23.599763987599516,23.058391713172533,23.285859317872287,184220400
2016-03-07,0.010491392249062217,23.39049354877753,22.96512851521479,23.29040725018864,143315600
2016-03-08,0.009688740335403886,23.147096833328693,22.837740847083232,22.924177885571986,126247600
2016-03-09,0.009774741330015727,23.10615310956777,22.808169452328546,23.044735901975123,108806800
2016-03-10,0.009822541025735348,23.256287762667284,22.780881294822187,23.067490966907627,134054400
2016-03-11,0.010864047201678759,23.26538805111692,23.08796358400388,23.256289138003403,109632800
2016-03-14,0.011112443776669506,23.40868693506233,23.15164748704423,23.18121937989713,100304400
2016-03-15,0.013080780123723185,23.925037236999444,23.62250497572415,23.64752654532976,160270800
2016-03-16,0.014408924233636516,24.18207446139833,23.790830001348237,23.79538032415235,153214000
2016-03-17,0.014246512629222816,24.21847533751933,23.87499878002317,24.00238007904053,137682800
2016-03-18,0.01436115658598644,24.22529632332614,23.927314360511424,24.188900678937248,176820800
2016-03-21,0.014351606261263403,24.486884241624683,23.915940155373736,24.095639743809368,142010800
2016-03-22,0.015125567140665638,24.40499748842229,23.93186449345876,23.940963405143435,129777600
2016-03-23,0.014561801537361918,24.354950499645543,24.088813882754188,24.220745478208592,102814000
2016-03-24,0.014122278287649212,24.168428719959845,23.859072693509177,23.991004297380154,104532000
2016-03-28,0.013663646376473007,24.15478233319345,23.897742862883216,24.111562938623084,77645600
2016-03-29,0.016042814938983282,24.51872350014657,23.856792202534017,23.85906736359314,124760400
2016-03-30,0.01783915730883065,25.11696314846917,24.702972331378387,24.714346401557147,182404400
2016-03-31,0.01729453241506,24.99868330874348,24.76666544316764,24.9577390816089,103553600
2016-04-01,0.01825004560840897,25.02143257127942,24.611990253209825,24.743921859636675,103496000
2016-04-04,0.01932975308324461,25.519583816667826,25.0828448218112,25.116965299830568,149424800
2016-04-05,0.01807804361918529,25.18748190861544,24.88949824590131,24.909971227288217,106314800
2016-04-06,0.019176875779519223,25.2443498224228,24.83945611988217,25.073749157491083,105616400
